"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn"
"2025-07-29 00:40:00",161,1,63,20,29.75,NA,207,62.6056338028169,20.2857142857143,29.2748447515528,NA,252.354037267081,44,17,27,NA,0,64,25,30,NA,934,0.118012422360248,0.217391304347826,0,1,0
"2025-07-29 00:45:00",298,0.993333333333333,65,20,31,36.1,141,65.5017667844523,19.9847328244275,30.7365771812081,36.1,125.711409395973,63,8,30,36.1,0,69,28,31.35,36.1,346,0.0503355704697987,0.120805369127517,0,0.993288590604027,0
"2025-07-29 00:50:00",300,1,68,22,32,36.85,262,68.3933333333333,23.2638888888889,31.92,36.77000015,255.706666666667,66,8,31.25,36.1,185,71,35,32,36.85,304,0,0.04,0,0,0
"2025-07-29 00:55:00",300,1,69,24,32,36.85,247,68.65,23.9672727272727,32.0483333333333,36.8983333833333,244.05,66,15,32,36.85,138,71,35,32.3,37.15,330,0,0.0833333333333333,0,0,0
"2025-07-29 01:00:00",300,1,69,30,32.65,37.5,186.5,69.7933333333333,28.32,32.68,37.53000085,181.736666666667,65,18,32.1,36.949997,8,97,35,33,37.85,320,0,0,0,0,0
"2025-07-29 01:05:00",300,1,69,31.5,33,37.85,136,68.93,29.7310344827586,33,37.85,143.34,67,16,33,37.85,6,77,35,33,37.85,238,0,0.0333333333333333,0,0,0
"2025-07-29 01:10:00",300,1,68,33,33,37.85,265,67.8966666666667,27.6860986547085,33,37.85,255.706666666667,64,16,33,37.85,43,70,35,33,37.85,360,0,0.256666666666667,0,0,0
"2025-07-29 01:15:00",300,1,68,29,33,37.85,270.5,68.4233333333333,29.1788079470199,33,37.85,271.393333333333,65,18,33,37.85,213,72,35,33,37.85,317,0,0.496666666666667,0,0,0
"2025-07-29 01:20:00",300,1,68,34,33,37.85,284,67.9566666666667,33.7929292929293,33.0975,37.9475003,293.673333333333,66,27,33,37.85,243,71,35,33.45,38.300003,350,0,0.34,0,0,0
"2025-07-29 01:25:00",300,1,68,28,33.35,38.199997,301,67.4966666666667,27.1732673267327,33.38,38.23000005,296.6,53,16,33.15,38,248,70,35,33.75,38.6,334,0,0.326666666666667,0,0,0
"2025-07-29 01:30:00",300,1,70,22,33.85,38.699997,298,69.5333333333333,22.4366666666667,33.8466666666667,38.6966665666667,294.286666666667,68,15,33.6,38.449997,242,71,33,34,38.85,327,0,0,0,0,0
"2025-07-29 01:35:00",300,1,69,21,34,38.85,275.5,69.1066666666667,21.8763636363636,33.9991666666667,38.8491667166667,273.51,67,14,33.95,38.800003,232,71,35,34,38.85,319,0,0.0833333333333333,0,0,0
"2025-07-29 01:40:00",300,1,68,33,34,38.85,326,68.3152542372881,29.104,33.9633333333333,38.8133334833333,313.93,65,16,33.75,38.6,0,70,35,34,38.85,375,0.0166666666666667,0.166666666666667,0,0,0
"2025-07-29 01:45:00",300,1,68,32,33.35,38.199997,277.5,68.6733333333333,30.3959731543624,33.41,38.25999945,275.903333333333,65,20,33.05,37.9,198,72,35,33.8,38.65,345,0,0.00666666666666667,0,0,0
"2025-07-29 01:50:00",300,1,69,31,33.4,38.25,218,68.85,29.3462897526502,33.385,38.2350003,202.946666666667,64,19,33.2,38.050003,6,71,35,33.55,38.4,286,0,0.0566666666666667,0,0,0
"2025-07-29 01:55:00",300,1,69,31,33.4,38.25,117.5,68.0666666666667,29.8,33.4025,38.25249985,133.263333333333,62,19,33.1,37.949997,16,70,35,33.8,38.65,270,0,0,0,0,0
"2025-07-29 02:00:00",300,1,67,28.5,33.65,38.5,217,66.9433333333333,27.8347107438017,33.6725,38.52249965,202.576666666667,60,16,33.35,38.199997,18,69,35,33.85,38.699997,334,0,0.193333333333333,0,0,0
"2025-07-29 02:05:00",300,1,66,30,34,38.85,288,66.0915254237288,29.5696202531646,33.9641666666667,38.8141671166667,244.783333333333,61,18,33.8,38.65,0,69,35,34,38.85,344,0.0166666666666667,0.21,0,0,0
"2025-07-29 02:10:00",300,1,65,31,34,38.85,120,64.8766666666667,28.0622568093385,33.9925,38.84250045,129.04,62,16,33.95,38.800003,4,68,35,34,38.85,288,0,0.143333333333333,0,0,0
"2025-07-29 02:15:00",300,1,66,20,34,38.85,281.5,65.8266666666667,20.5933333333333,34,38.85,271.773333333333,54,16,34,38.85,161,69,35,34,38.85,350,0,0,0,0,0
"2025-07-29 02:20:00",300,1,65,20,34,38.85,206,65.15,20.9933333333333,34,38.85,150.546666666667,63,14,34,38.85,6,67,33,34,38.85,273,0,0,0,0,0
"2025-07-29 02:25:00",300,1,64,28,34,38.85,67,64.0333333333333,27.0454545454545,34,38.85,85.12,63,17,34,38.85,7,65,35,34,38.85,226,0,0.0466666666666667,0,0,0
"2025-07-29 02:30:00",300,1,64,30,34,38.85,11,63.49,28.5330739299611,34,38.85,61.0966666666667,61,16,34,38.85,5,65,35,34,38.85,241,0,0.143333333333333,0,0,0
"2025-07-29 02:35:00",300,1,64,25,34,38.85,57,63.89,23.9461279461279,34,38.85,90.84,61,13,34,38.85,5,67,35,34,38.85,283,0,0.01,0,0,0
"2025-07-29 02:40:00",300,1,65,22,34,38.85,126,65.22,22.0466666666667,34,38.85,113.923333333333,62,13,34,38.85,14,68,31,34,38.85,239,0,0,0,0,0
"2025-07-29 02:45:00",300,1,65,22.5,34,38.85,167,64.62,22.7833333333333,34,38.85,124.44,61,16,34,38.85,13,67,32,34,38.85,255,0,0,0,0,0
"2025-07-29 02:50:00",300,1,64,24,34,38.85,97,63.92,24.2,34,38.85,89.1733333333333,61,18,34,38.85,8,66,32,34,38.85,255,0,0,0,0,0
"2025-07-29 02:55:00",300,1,64,23,34,38.85,16,64.31,23.1,34,38.85,75.8066666666667,63,14,34,38.85,8,66,33,34,38.85,245,0,0,0,0,0
