"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn"
"2025-07-27 19:55:00",234,1,108,24,32.05,37.5,21.5,108.497326203209,23.8465346534653,32.1100427350427,37.0365979381443,39.0769230769231,81,17,29,35.65,0,265,29,33,37.5,168,0.200854700854701,0.136752136752137,0,0.170940170940171,0
"2025-07-27 20:00:00",300,1,109,26,34,38.5,15,109.100358422939,24.39,33.83,38.33,24.96,106,16,33,37.5,0,114,31,34.05,38.55,75,0.07,0,0,0,0
"2025-07-27 20:05:00",300,1,111,27,35,39.5,4,108.875776397516,26.5933333333333,34.9691666666667,39.4691666666667,15.6333333333333,82,18,34.05,38.55,0,114,29,35,39.5,91,0.463333333333333,0,0,0,0
"2025-07-27 20:10:00",300,1,114,29,35,39.5,5,113.669117647059,27,35.3658333333333,39.8658333333333,23.0366666666667,102,14,35,39.5,0,118,35,36,40.5,99,0.0933333333333333,0.0266666666666667,0,0,0
"2025-07-27 20:15:00",300,1,109,29,36,40.5,7,108.263333333333,28.2933333333333,36,40.5,17.2633333333333,84,24,36,40.5,4,114,31,36,40.5,82,0,0,0,0,0
"2025-07-27 20:20:00",300,1,108,29,36,40.5,6,107.687074829932,28.3633333333333,36,40.5,12.3966666666667,105,26,36,40.5,0,110,30,36,40.5,57,0.02,0,0,0,0
"2025-07-27 20:25:00",300,1,109,29,36,40.5,6,108.993079584775,28.4966666666667,36,40.5,9.73333333333333,107,24,36,40.5,0,112,30,36,40.5,36,0.0366666666666667,0,0,0,0
"2025-07-27 20:30:00",300,1,108,28,36,40.5,5,107.727586206897,27.75,36,40.5,25.3966666666667,106,24,36,40.5,0,111,30,36,40.5,182,0.0333333333333333,0,0,0,0
"2025-07-27 20:35:00",300,1,106,26,36,40.5,5,105.113333333333,26.5733333333333,36,40.5,10.3466666666667,80,24,36,40.5,3,109,30,36,40.5,82,0,0,0,0,0
"2025-07-27 20:40:00",300,1,109,28,36,40.5,7,109.406666666667,27.9466666666667,36,40.5,13.79,99,24,36,40.5,4,112,31,36,40.5,85,0,0,0,0,0
"2025-07-27 20:45:00",300,1,111,28,36,40.5,6,109.836666666667,27.8333333333333,36,40.5,22.9666666666667,85,23,36,40.5,3,114,32,36,40.5,84,0,0,0,0,0
"2025-07-27 20:50:00",300,1,110,29,36,40.5,5,110.193103448276,28.8366666666667,36,40.5,8.37,106,24,36,40.5,0,114,33,36,40.5,25,0.0333333333333333,0,0,0,0
"2025-07-27 20:55:00",300,1,109,29,36,40.5,6,109.63082437276,27.5433333333333,36,40.5,22.4133333333333,90,15,36,40.5,0,118,31,36,40.5,87,0.07,0,0,0,0
"2025-07-27 21:00:00",300,1,116,26,36,40.5,0,116.123188405797,25.7833333333333,36,40.5,3.08666666666667,110,14,36,40.5,0,118,35,36,40.5,14,0.54,0,0,0,0
