"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn"
"2025-07-09 03:40:00",6,1,56,22,38,NA,243,55.8333333333333,21.8333333333333,38,NA,243.5,55,21,38,NA,241,56,22,38,NA,247,0,0,0,1,0
"2025-07-09 03:45:00",300,1,56,21,38,NA,210,56.0448275862069,21.1633333333333,38,NA,207.596666666667,54,19,38,NA,0,61,23,38,NA,256,0.0333333333333333,0,0,1,0
"2025-07-09 03:50:00",300,1,59,21,38,NA,0,61.993006993007,21.2766666666667,38,NA,127.413333333333,54,19,38,NA,0,92,24,38,NA,337,0.523333333333333,0,0,1,0
"2025-07-09 03:55:00",300,1,59.5,21,38,NA,175.5,69.6104651162791,21.2666666666667,38,NA,137.523333333333,55,20,38,NA,0,195,23,38,NA,356,0.426666666666667,0,0,1,0
"2025-07-09 04:00:00",300,1,60,22,38,NA,178,59.7075812274368,20.81,38,NA,178.83,53,16,38,NA,0,72,24,38,NA,336,0.0766666666666667,0,0,1,0
"2025-07-09 04:05:00",300,1,55,22,38,NA,175,56.135593220339,21.8833333333333,38,NA,169.22,54,20,38,NA,0,65,24,38,NA,192,0.0166666666666667,0,0,1,0
"2025-07-09 04:10:00",300,1,57,21,38,NA,172,57.5912408759124,21.4866666666667,38,NA,156.746666666667,53,15,38,NA,0,70,26,38,NA,194,0.0866666666666667,0,0,1,0
"2025-07-09 04:15:00",300,1,57,22,38,35.7,178.5,57.4949152542373,21.63,38,35.7,173.663333333333,54,20,38,35.7,0,72,23,38,35.7,216,0.0166666666666667,0,0,0.453333333333333,0
"2025-07-09 04:20:00",300,1,56,23,38,35.7,187,55.5896551724138,22.3733333333333,38,35.7,197.75,53,20,38,35.7,0,58,25,38,35.7,317,0.0333333333333333,0,0,0,0
"2025-07-09 04:25:00",300,1,61,23,38,35.7,0,95.8958333333333,22.4733333333333,38,35.7,123.063333333333,54,21,38,35.7,0,196,23,38,35.7,376,0.52,0,0,0,0
"2025-07-09 04:30:00",300,1,57,22,38,35.7,0,80.7777777777778,21.8233333333333,38,35.7,89.3233333333333,54,20,38,35.7,0,192,22,38,35.7,482,0.79,0,0,0,0
"2025-07-09 04:35:00",300,1,55.5,19,38,35.7,0,57.59375,18.9566666666667,38,35.7,13.3666666666667,54,14,38,35.7,0,71,21,38,35.7,285,0.893333333333333,0,0,0,0
"2025-07-09 04:40:00",300,1,55,20,38,35.7,139,55.3133333333333,19.7533333333333,38,35.7,139.493333333333,53,14,38,35.7,109,57,23,38,35.7,164,0,0,0,0,0
"2025-07-09 04:45:00",300,1,56,18,38,35.7,142,56.0933333333333,18.7333333333333,38,35.7,137.326666666667,54,16,38,35.7,87,66,23,38,35.7,156,0,0,0,0,0
"2025-07-09 04:50:00",300,1,57,21,38,35.7,84,57.2233333333333,20.75,38,35.7,78.5866666666667,53,18,38,35.7,12,60,23,38,35.7,117,0,0,0,0,0
"2025-07-09 04:55:00",300,1,56,21,38,35.7,86,55.4966666666667,20.56,38,35.7,84.7,51,17,38,35.7,23,59,22,38,35.7,136,0,0,0,0,0
"2025-07-09 05:00:00",300,1,55,20,38,35.7,121,54.4,19.9766666666667,38,35.7,100.516666666667,49,15,38,35.7,0,63,23,38,35.7,176,0.0166666666666667,0,0,0,0
"2025-07-09 05:05:00",300,1,54,22,38,35.7,152.5,53.2983050847458,21.1933333333333,38,35.7,155.466666666667,49,15,38,35.7,0,58,23,38,35.7,211,0.0166666666666667,0,0,0,0
"2025-07-09 05:10:00",300,1,52,18,38,35.7,131,51.8766666666667,17.69,38,35.7,131.503333333333,50,14,38,35.7,88,54,21,38,35.7,158,0,0,0,0,0
"2025-07-09 05:15:00",300,1,53,20,38,35.7,183,52.8203389830508,19.5533333333333,38,35.7,163.23,51,15,38,35.7,0,60,23,38,35.7,201,0.0166666666666667,0,0,0,0
"2025-07-09 05:20:00",300,1,52,18,38,35.7,188,51.61,17.91,38,35.7,188.623333333333,50,15,38,35.7,169,54,21,38,35.7,201,0,0,0,0,0
"2025-07-09 05:25:00",300,1,52,16,38,35.7,176,51.88,15.6966666666667,38,35.7,176.516666666667,50,14,38,35.7,148,54,19,38,35.7,199,0,0,0,0,0
"2025-07-09 05:30:00",300,1,51,15,38,35.7,164,50.78,15.1466666666667,38,35.7,163.893333333333,48,13,38,35.7,102,54,19,38,35.7,197,0,0,0,0,0
"2025-07-09 05:35:00",300,1,51,16,38,35.7,90.5,51.2033333333333,15.9366666666667,38,35.7,92.3266666666667,49,14,38,35.7,40,53,18,38,35.7,122,0,0,0,0,0
"2025-07-09 05:40:00",300,1,51,15,38,35.7,93,50.8466666666667,14.5766666666667,38,35.7,93.85,49,11,38,35.7,57,53,18,38,35.7,147,0,0,0,0,0
"2025-07-09 05:45:00",300,1,54.5,16,38,35.7,157.5,54.8795620437956,16.04,38,35.7,142.206666666667,50,12,38,35.7,0,70,20,38,35.7,199,0.0866666666666667,0,0,0,0
"2025-07-09 05:50:00",300,1,57,18,38,35.7,166,56.8613138686131,17.7633333333333,38,35.7,153.403333333333,51,12,38,35.7,0,66,20,38,35.7,194,0.0866666666666667,0,0,0,0
"2025-07-09 05:55:00",300,1,60,20,38,35.7,38.5,59.57,20.12,38,35.7,64.69,55,16,38,35.7,8,63,23,38,35.7,172,0,0,0,0,0
