"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn"
"2025-07-26 10:35:00",79,1,158.5,6,26.25,36.7,0,142.846153846154,6,25.9556963291139,36.4071428571429,147.417721518987,65,6,23,36,0,251,6,28.05,36.75,588,0.670886075949367,0.89873417721519,0,0.556962025316456,0
"2025-07-26 10:40:00",300,1,68,6,31,39.7,0,71.2,6,30.765,39.4650001,4.00666666666667,64,6,28.05,36.75,0,87,6,33,41.7,285,0.983333333333333,0,0,0,0
"2025-07-26 10:45:00",300,1,NA,6,34,42.7,0,NA,6,33.7358333333333,42.4358333333333,0,Inf,6,33,41.7,0,-Inf,6,35,43.7,0,1,0,0,0,0
"2025-07-26 10:50:00",300,1,90,6,35,43.7,0,90,6,35.0258333333333,43.7258334333333,0.106666666666667,90,6,35,43.7,0,90,6,35.25,43.95,32,0.996666666666667,0,0,0,0
"2025-07-26 10:55:00",300,1,NA,6,36,44.7,0,NA,6,35.9383333333333,44.6383334333333,0,Inf,6,35.2,43.9,0,-Inf,6,36,44.7,0,1,0,0,0,0
"2025-07-26 11:00:00",300,1,NA,6,36,44.7,0,NA,6,36,44.7,0,Inf,6,36,44.7,0,-Inf,6,36,44.7,0,1,0,0,0,0
"2025-07-26 11:05:00",300,1,NA,6,36,44.7,0,NA,6,36.0008333333333,44.7008333333333,0,Inf,6,36,44.7,0,-Inf,6,36.05,44.75,0,1,0,0,0,0
"2025-07-26 11:10:00",300,1,NA,6,36.75,45.45,0,NA,6,36.5708333333333,45.2708335333333,0,Inf,6,36.05,44.75,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:15:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:20:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:25:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:30:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:35:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:40:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:45:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:50:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 11:55:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:00:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:05:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:10:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:15:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:20:00",300,1,197,6,37,45.7,0,197,6,37,45.7,0.206666666666667,197,6,37,45.7,0,197,6,37,45.7,62,0.996666666666667,0,0,0,0
"2025-07-26 12:25:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:30:00",300,1,NA,6,37,45.7,0,NA,6,37,45.7,0,Inf,6,37,45.7,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:35:00",300,1,253,6,37,45.7,0,249.666666666667,6,36.9925,45.6925001,0.886666666666667,239,6,36.9,45.600002,0,257,6,37,45.7,107,0.99,0,0,0,0
"2025-07-26 12:40:00",300,1,NA,6,37,45.7,0,NA,6,36.9991666666667,45.6991666666667,0,Inf,6,36.95,45.65,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:45:00",300,1,249.5,6,36.85,45.55,0,250,6,36.7891666666667,45.4891671666667,0.956666666666667,244,6,36.15,44.850002,0,257,6,37,45.7,83,0.986666666666667,0,0,0,0
"2025-07-26 12:50:00",300,1,NA,6,36.4,45.100002,0,NA,6,36.5783333333333,45.2783343333333,0,Inf,6,36.05,44.75,0,-Inf,6,37,45.7,0,1,0,0,0,0
"2025-07-26 12:55:00",300,1,NA,6,36,44.7,0,NA,6,36.0166666666667,44.7166666666667,0,Inf,6,36,44.7,0,-Inf,6,36.1,44.8,0,1,0,0,0,0
"2025-07-26 13:00:00",300,1,177.5,14,36.8,45.5,0,150.666666666667,13.1066666666667,36.5491666666667,45.2491667666667,1.31666666666667,90,6,36,44.7,0,188,14,37,45.7,95,0.98,0,0,0,0
"2025-07-26 13:05:00",300,1,90,14,37,45.7,0,90.3333333333333,14,37,45.7,0.153333333333333,90,14,37,45.7,0,91,14,37,45.7,16,0.99,0,0,0,0
"2025-07-26 13:10:00",300,1,91,14,37,45.7,0,90.6666666666667,14,37,45.7,0.136666666666667,90,14,37,45.7,0,91,14,37,45.7,15,0.99,0,0,0,0
"2025-07-26 13:15:00",300,1,NA,14,37,45.7,0,NA,14,37,45.7,0,Inf,14,37,45.7,0,-Inf,14,37,45.7,0,1,0,0,0,0
"2025-07-26 13:20:00",300,1,NA,14,37,45.7,0,NA,14,37,45.7,0,Inf,14,37,45.7,0,-Inf,14,37,45.7,0,1,0,0,0,0
"2025-07-26 13:25:00",300,1,NA,14,37,45.7,0,NA,14,37,45.7,0,Inf,14,37,45.7,0,-Inf,14,37,45.7,0,1,0,0,0,0
"2025-07-26 13:30:00",300,1,90,14,37,45.7,0,90.25,14,37,45.7,0.143333333333333,90,14,37,45.7,0,91,14,37,45.7,11,0.986666666666667,0,0,0,0
"2025-07-26 13:35:00",300,1,93,14,37,45.7,0,93,14,37,45.7,0.05,93,14,37,45.7,0,93,14,37,45.7,15,0.996666666666667,0,0,0,0
"2025-07-26 13:40:00",300,1,NA,14,37,45.7,0,NA,14,37,45.7,0,Inf,14,37,45.7,0,-Inf,14,37,45.7,0,1,0,0,0,0
