"datetime","rows_in_bin","overall_completeness","hr_median","rr_median","temperature_median","temperature_calib_median","rmssd_median","hr_mean","rr_mean","temperature_mean","temperature_calib_mean","rmssd_mean","hr_min","rr_min","temperature_min","temperature_calib_min","rmssd_min","hr_max","rr_max","temperature_max","temperature_calib_max","rmssd_max","hr_missing_propn","rr_missing_propn","temperature_missing_propn","temperature_calib_missing_propn","rmssd_missing_propn"
"2025-07-19 22:40:00",92,1,86,22,28.85,NA,36,82.421875,21.3,27.8342392391304,NA,149.29347826087,44,16,25,Inf,0,94,24,30,-Inf,502,0.304347826086957,0.347826086956522,0,1,0
"2025-07-19 22:45:00",298,0.993333333333333,86,23,31,36.8,28,87.5149253731343,22.8352059925094,31.253355704698,36.5033898305085,28.6308724832215,81,5,30,35.8,0,101,30,33,36.8,94,0.100671140939597,0.104026845637584,0,0.802013422818792,0
"2025-07-19 22:50:00",300,1,90,25,34,37.8,33,90.2794117647059,23.3666666666667,33.6833333333333,37.4833332333333,42.0866666666667,83,16,33,36.8,0,98,29,34,37.8,92,0.0933333333333333,0,0,0,0
"2025-07-19 22:55:00",300,1,90,25,34,37.8,19,90.8371040723982,23.46,34.0025,37.8025,35.59,80,14,34,37.8,0,107,28,34.05,37.85,98,0.263333333333333,0,0,0,0
"2025-07-19 23:00:00",300,1,94,26,35,38.8,37.5,95.4722222222222,25.21,34.8008333333333,38.6008332333333,42.7166666666667,91,15,34,37.8,0,107,31,35,38.8,116,0.16,0,0,0,0
"2025-07-19 23:05:00",300,1,126,16,35,38.8,0,120.376146788991,15.8733333333333,35,38.8,14.1966666666667,103,10,35,38.8,0,132,21,35,38.8,61,0.636666666666667,0,0,0,0
"2025-07-19 23:10:00",300,1,111,21,35,38.8,13,112.466321243523,21.4933333333333,35,38.8,21.3966666666667,103,11,35,38.8,0,127,31,35,38.8,79,0.356666666666667,0,0,0,0
"2025-07-19 23:15:00",300,1,103,27,35,38.8,8.5,104.190476190476,23.15,35,38.8,13.9533333333333,98,11,35,38.8,0,114,33,35,38.8,63,0.3,0,0,0,0
"2025-07-19 23:20:00",300,1,99,24,35,38.8,16,98.528384279476,23.4366666666667,35,38.8,20.5133333333333,93,16,35,38.8,0,104,31,35,38.8,82,0.236666666666667,0,0,0,0
"2025-07-19 23:25:00",300,1,96,26,35,38.8,24,96.530534351145,23.76,35,38.8,28.4133333333333,89,11,35,38.8,0,109,31,35,38.8,66,0.126666666666667,0,0,0,0
"2025-07-19 23:30:00",300,1,91,26,35,38.8,21,91.7103448275862,26.0666666666667,35,38.8,25.9733333333333,85,23,35,38.8,0,98,30,35,38.8,67,0.0333333333333333,0,0,0,0
"2025-07-19 23:35:00",300,1,115,15,35,38.8,0,107.131944444444,16.32,35,38.8,18.2966666666667,86,10,35,38.8,0,126,26,35,38.8,122,0.52,0,0,0,0
"2025-07-19 23:40:00",300,1,105,22,35,38.8,11,107.066326530612,22.26,35,38.8,17.82,100,10,35,38.8,0,123,33,35,38.8,72,0.346666666666667,0,0,0,0
"2025-07-19 23:45:00",300,1,102,19,35,38.8,14,101.868217054264,19.66,35,38.8,13.61,98,13,35,38.8,0,107,32,35,38.8,26,0.14,0,0,0,0
"2025-07-19 23:50:00",300,1,104,26,35,38.8,10,104.237288135593,25.0066666666667,35.005,38.805,10.83,99,18,35,38.8,0,108,32,35.05,38.85,20,0.0166666666666667,0,0,0,0
"2025-07-19 23:55:00",300,1,104,24,35,38.8,10,103.866666666667,23.6166666666667,35,38.8,15.64,101,15,35,38.8,0,108,29,35,38.8,56,0.05,0,0,0,0
"2025-07-20 00:00:00",300,1,106,23,35,38.8,14.5,109.259259259259,22.21,35,38.8,20.1333333333333,101,13,35,38.8,0,124,27,35,38.8,61,0.28,0,0,0,0
"2025-07-20 00:05:00",300,1,105,24,35,38.8,11,105.790035587189,24.1633333333333,35,38.8,12.7066666666667,98,18,35,38.8,0,114,31,35,38.8,29,0.0633333333333333,0,0,0,0
"2025-07-20 00:10:00",300,1,104,20,35,38.8,9,103.778894472362,19.8433333333333,35,38.8,9.94666666666667,96,13,35,38.8,0,110,28,35,38.8,75,0.336666666666667,0,0,0,0
"2025-07-20 00:15:00",300,1,101,25,35,38.8,11,101.290983606557,24.48,35,38.8,21.9566666666667,98,16,35,38.8,0,105,35,35,38.8,74,0.186666666666667,0,0,0,0
"2025-07-20 00:20:00",300,1,103,20,35,38.8,25,102.269565217391,20.54,35,38.8,29.09,97,13,35,38.8,0,107,28,35,38.8,89,0.233333333333333,0,0,0,0
"2025-07-20 00:25:00",300,1,102,26,35,38.8,11,102.070539419087,24.5433333333333,35,38.8,19.8866666666667,98,13,35,38.8,0,106,31,35,38.8,58,0.196666666666667,0,0,0,0
"2025-07-20 00:30:00",300,1,105,20,35,38.8,23,108.129464285714,20.0533333333333,35,38.8,26.6566666666667,97,12,35,38.8,0,120,31,35,38.8,59,0.253333333333333,0,0,0,0
"2025-07-20 00:35:00",300,1,106,19,35,38.8,20,106.110599078341,20.3233333333333,35,38.8,26.84,102,13,35,38.8,0,113,33,35,38.8,62,0.276666666666667,0,0,0,0
"2025-07-20 00:40:00",300,1,106,24,35.05,38.85,12,105.53667953668,23.24,35.0583333333333,38.8583327333333,20.2466666666667,102,14,35,38.8,0,108,30,35.25,39.05,72,0.136666666666667,0,0,0,0
"2025-07-20 00:45:00",300,1,106,28,35.5,39.3,10,106.536496350365,27.6215277777778,35.5361666666667,39.33616596,21.6566666666667,103,21,35.2,39,0,112,35,35.85,39.649998,94,0.0866666666666667,0.04,0,0,0
"2025-07-20 00:50:00",300,1,104,28,35,38.8,8,105.686206896552,26.7733333333333,35.1196666666667,38.91966644,17.7833333333333,102,12,35,38.8,0,119,33,35.7,39.5,111,0.0333333333333333,0,0,0,0
"2025-07-20 00:55:00",300,1,100,24,35,38.8,26,100.333333333333,23.6133333333333,35.0107382550336,38.8107382550336,26.76,97,21,35,38.8,9,105,25,35.05,38.85,58,0,0,0.00666666666666667,0.00666666666666667,0
"2025-07-20 01:00:00",300,1,100,24,35,38.8,15,100.725409836066,22.6833333333333,35.0218333333333,38.8218330333333,19.88,97,15,35,38.8,0,111,28,35.1,38.899998,58,0.186666666666667,0,0,0,0
"2025-07-20 01:05:00",300,1,101,27.5,35,38.8,14,100.63986013986,27.0466666666667,35,38.8,14.5066666666667,94,15,35,38.8,0,108,32,35,38.8,30,0.0466666666666667,0,0,0,0
"2025-07-20 01:10:00",300,1,99,24,35,38.8,12,100.075697211155,23.87,35,38.8,17.3933333333333,95,17,35,38.8,0,108,29,35,38.8,68,0.163333333333333,0,0.00333333333333333,0.00333333333333333,0
"2025-07-20 01:15:00",300,1,98,27,35,38.8,11,98.82,26.8666666666667,35,38.8,19.21,96,22,35,38.8,7,105,30,35,38.8,64,0,0,0,0,0
"2025-07-20 01:20:00",300,1,96,23,35.025,38.825,14,97.1272727272727,21.8166666666667,35.0325,38.8324997,21.79,93,13,35,38.8,0,111,26,35.1,38.899998,77,0.0833333333333333,0,0,0,0
"2025-07-20 01:25:00",300,1,105,21,35,38.8,15,104.261467889908,22.1066666666667,35,38.8,16.62,90,13,35,38.8,0,116,31,35,38.8,45,0.273333333333333,0,0,0,0
"2025-07-20 01:30:00",300,1,94,23,35,38.8,16,95.4366666666667,23.3333333333333,35,38.8,17.74,91,21,35,38.8,11,104,27,35,38.8,35,0,0,0,0,0
"2025-07-20 01:35:00",300,1,90,21,35,38.8,22,89.48,20.9966666666667,35,38.8,22.7266666666667,81,19,35,38.8,14,93,24,35,38.8,35,0,0,0,0,0
"2025-07-20 01:40:00",300,1,91,21,35,38.8,21,91.1749049429658,20.77,35,38.8,24.2466666666667,84,12,35,38.8,0,105,28,35,38.8,76,0.123333333333333,0,0,0,0
"2025-07-20 01:45:00",300,1,90,20,35,38.8,23,89.5152542372881,20.33,35,38.8,33.52,84,18,35,38.8,0,94,23,35,38.8,84,0.0166666666666667,0,0,0,0
"2025-07-20 01:50:00",300,1,84,18,35.45,39.25,32,84.4033333333333,18.2333333333333,35.4395,39.2394999,30.8966666666667,79,17,35,38.8,22,89,21,36,39.8,39,0,0,0,0,0
"2025-07-20 01:55:00",300,1,84,19,36,39.8,30,84.6866666666667,18.9033333333333,35.9655,39.7655,32.5866666666667,79,17,35.7,39.5,23,97,22,36,39.8,46,0,0,0,0,0
"2025-07-20 02:00:00",300,1,80,18,36,39.8,39,80.82,17.9333333333333,36,39.8,39.8433333333333,75,16,36,39.8,19,87,20,36,39.8,65,0,0,0,0,0
